"","user","wine","score","type"
"2835",18039,"Hoopenburg Bushvine Shiraz 2014",9.83668219930106,"train"
"2836",18039,"Le Bonheur Tricorne 2012 unlabelled",5.83944640582071,"new"
"2837",18039,"Nitida Roxia Sauvignon Blanc 2016",3.99048932586911,"new"
"2838",18039,"Raka Spliced 2014",3.88352991604139,"new"
"2839",18039,"Phizante Kraal Sauvignon Blanc 2016",3.74560528580326,"new"
"2840",18039,"Asara Vineyard Collection Shiraz 2012",3.19525622640826,"new"
"2841",18039,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",2.94465018036871,"new"
"2842",18039,"Flagstone Dragon Tree Cape Blend 2014",2.67087883141793,"new"
"2843",18039,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",2.5504160691637,"new"
"2844",18039,"Clos Malverne Shiraz 2014",2.07313218497099,"new"
"2845",18089,"O'Connell's Sauvignon Blanc 2016",7.51857275309521,"train"
"2846",18089,"Round House Chardonnay",5.79029353264005,"train"
"2847",18089,"Cloof Dusty Road Merlot 2016",3.1009536313039,"new"
"2848",18089,"Round House Shiraz 2015",2.10622311131281,"new"
"2849",18089,"Oude Werf Chenin Blanc",1.67675100901294,"new"
"2850",18089,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",1.53157186215994,"new"
"2851",18089,"Oude Werf Pinotage Rose 2017",1.53030439960621,"new"
"2852",18089,"Louisvale Stone Road Cabernet Sauvignon 2014",1.50806384812615,"new"
"2853",18089,"Nitida Roxia Sauvignon Blanc 2016",1.31773805756437,"new"
"2854",18089,"Round House Sauvignon Blanc 2017",1.2416292650114,"new"
"2855",18089,"De Houtvat Cabernet Sauvignon unlabelled 2016",1.14473746437847,"new"
"2856",18089,"Flagstone Poetry Sauvignon Blanc 2016",1.02906292296956,"new"
"2857",18090,"Phizante Kraal Sauvignon Blanc 2016",24.4969866174416,"train"
"2858",18090,"Asara Vineyard Collection Shiraz 2012",15.7282829388519,"train"
"2859",18090,"Raka Sauvignon Blanc 2017",10.7669068984396,"train"
"2860",18090,"Nitida Roxia Sauvignon Blanc 2016",9.07457953889249,"new"
"2861",18090,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",6.24992942062687,"new"
"2862",18090,"Le Bonheur Prima 2013 unlabelled",4.74070860012026,"new"
"2863",18090,"Raka Spliced 2014",4.09835718112192,"new"
"2864",18090,"Paradyskloof Grenache, Mourvédre & Shiraz 2015",3.28503173889401,"new"
"2865",18090,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",3.02637373413814,"new"
"2866",18090,"Raka Sauvignon Blanc",2.8008548298705,"new"
"2867",18090,"Klein Steenberg Bordeaux Red 2013",2.3700751273553,"new"
"2868",18090,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",2.11670379304431,"new"
"2869",18097,"Waterford Pecan Stream Pebble Hill 2013",3.51544732884465,"train"
"2870",18097,"Capaia Merlot/Cabernet Sauvignon 2014",3.35865111367001,"train"
"2871",18097,"Zevenwacht Sauvignon Blanc 2016",2.82092823213463,"train"
"2872",18097,"Raka Spliced 2014",1.42674632205251,"new"
"2873",18097,"Phizante Kraal Sauvignon Blanc 2016",1.06794900306365,"new"
"2874",18097,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",0.979703573694717,"new"
"2875",18097,"Flagstone Dragon Tree Cape Blend 2014",0.805072914089135,"new"
"2876",18097,"Le Bonheur Prima 2013 unlabelled",0.787253483964842,"new"
"2877",18097,"Waterford Pecan Stream Sauvignon Blanc 2016",0.769800358919501,"new"
"2878",18097,"Capaia One Flagship Red 2010",0.739893674798904,"new"
"2879",18097,"Asara Vineyard Collection Sauvignon Blanc 2016",0.699343114560681,"new"
"2880",18097,"Klein Steenberg Bordeaux Red 2013",0.696923425058676,"new"
"2881",18115,"Leopards Leap Merlot 2016",9.85294887764175,"train"
"2882",18115,"Diemersdal Sauvignon Blanc 2017",6.39768815915935,"train"
"2883",18115,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.97828385084185,"new"
"2884",18115,"Buitenverwachting Buiten Blanc 2016",3.16178726991413,"new"
"2885",18115,"Raka Sauvignon Blanc 2016",2.42166829645027,"new"
"2886",18115,"Raka Sauvignon Blanc",2.33983112813111,"new"
"2887",18115,"Guardian Peak Cabernet Sauvignon 2016",2.07802944707398,"new"
"2888",18115,"Saronsberg Provenance Shiraz 2015",1.43731121343342,"new"
"2889",18115,"Nitida Roxia Sauvignon Blanc 2016",1.3452906889864,"new"
"2890",18115,"Phizante Kraal Sauvignon Blanc 2016",1.23735843264533,"new"
"2891",18115,"Bouchard Finlayson Blanc De Mer 2015",1,"new"
"2892",18115,"Haute Cabriere Chardonnay/Pinot Noir 2016",0.816227766016838,"new"
"2893",18123,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",41.2885617358362,"train"
"2894",18123,"Le Bonheur Prima 2013 unlabelled",20.2479656887546,"new"
"2895",18123,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",5.77681693995169,"new"
"2896",18123,"Le Bonheur Tricorne 2012 unlabelled",5.47134930764937,"new"
"2897",18123,"Nitida Roxia Sauvignon Blanc 2016",3.56675969230638,"new"
"2898",18123,"Asara Vineyard Collection Shiraz 2012",3.25623451056571,"new"
"2899",18123,"Flagstone Dragon Tree Cape Blend 2014",2.80267548146378,"new"
"2900",18123,"Saronsberg Provenance Shiraz 2015",2.40252833769881,"new"
"2901",18123,"Clos Malverne Shiraz 2014",2.3800257506534,"new"
"2902",18123,"Fort Simon Fortress Hill Shiraz unlabelled",2.10963511888536,"new"
"2903",18123,"Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)",2.10191413387921,"new"
"2904",18123,"Raka Sauvignon Blanc",1.97054814270334,"new"
"2905",18124,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",34.8725063459912,"train"
"2906",18124,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",23.6497732938701,"train"
"2907",18124,"Asara Vineyard Collection Shiraz 2012",14.166690994325,"train"
"2908",18124,"Le Bonheur Prima 2013 unlabelled",13.1720505239427,"new"
"2909",18124,"Saronsberg Provenance Shiraz 2015",11.5457799454236,"train"
"2910",18124,"Guardian Peak Cabernet Sauvignon 2016",7.76841217148036,"train"
"2911",18124,"Nitida Roxia Sauvignon Blanc 2016",7.67253578792538,"new"
"2912",18124,"Raka Sauvignon Blanc",6.11085576859536,"new"
"2913",18124,"Raka Spliced 2014",5.61200777321308,"new"
"2914",18124,"Buitenverwachting Buiten Blanc 2016",5.48688200132709,"new"
"2915",18124,"Klein Steenberg Bordeaux Red 2013",3.6009221801519,"new"
"2916",18124,"Phizante Kraal Sauvignon Blanc 2016",3.59677849368683,"new"
"2917",18125,"Glen Carlou Haven Chardonnay 2014",7.46508840703144,"train"
"2918",18125,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",5.73280607962442,"train"
"2919",18125,"Haute Cabriere Chardonnay/Pinot Noir 2016",3.43002856990774,"train"
"2920",18125,"Nitida Roxia Sauvignon Blanc 2016",2.36054003449644,"new"
"2921",18125,"Le Bonheur Prima 2013 unlabelled",2.20634538102094,"new"
"2922",18125,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",2.00901809581143,"new"
"2923",18125,"Raka Sauvignon Blanc",1.79452051360525,"new"
"2924",18125,"Phizante Kraal Sauvignon Blanc 2016",1.75894170467461,"new"
"2925",18125,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",1.3707908118986,"new"
"2926",18125,"Asara Vineyard Collection Shiraz 2012",1.32215813398183,"new"
"2927",18125,"Bouchard Finlayson Blanc De Mer 2015",1.16671599874086,"new"
"2928",18125,"Saronsberg Provenance Shiraz 2015",1.14413702055863,"new"
"2929",18150,"Phizante Kraal Sauvignon Blanc 2016",15.574486590611,"train"
"2930",18150,"Nitida Roxia Sauvignon Blanc 2016",4.49271310563228,"new"
"2931",18150,"Fort Simon Fortress Hill Merlot unlabelled",3.53424103438852,"train"
"2932",18150,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",2.50951801973841,"new"
"2933",18150,"Raka Sauvignon Blanc 2017",2.13540638028243,"new"
"2934",18150,"Le Bonheur Prima 2013 unlabelled",2.12344873537897,"new"
"2935",18150,"Paradyskloof Grenache, Mourvédre & Shiraz 2015",1.77868986394364,"new"
"2936",18150,"Theuniskraal Cape Riesling 2016",1.50754064258472,"train"
"2937",18150,"Fort Simon Fortress Hill Shiraz unlabelled",1.4956267154202,"new"
"2938",18150,"Hoopenburg Bushvine Merlot 2015",1.44337060809126,"new"
"2939",18150,"Cloof Dusty Road Merlot 2016",1.37385517066524,"new"
"2940",18150,"Raka Spliced 2014",1.27598717455423,"new"
"2941",18167,"JORDAN Lifestyle Case 12-pack",3.39384685011735,"train"
"2942",18167,"Le Bonheur Prima 2013 unlabelled",0.577350269189626,"new"
"2943",18167,"Capaia One Flagship Red 2010",0.577350269189626,"new"
"2944",18167,"Saronsberg Provenance Shiraz 2015",0.408248290463863,"new"
"2945",18167,"Raka Sauvignon Blanc",0.408248290463863,"new"
"2946",18167,"Buitenverwachting Buiten Blanc 2016",0.408248290463863,"new"
"2947",18167,"Guardian Peak Cabernet Sauvignon 2016",0.408248290463863,"new"
"2948",18167,"Haute Cabriere Chardonnay/Pinot Noir 2016",0.408248290463863,"new"
"2949",18167,"La Vierge The Affair Pinot Noir 2016",0.408248290463863,"new"
"2950",18167,"Hoopenburg Integer Cabernet Sauvignon 2013",0.408248290463863,"new"
"2951",18167,"Boschkloof Cabernet Sauvignon / Merlot 2014",0.408248290463863,"new"
"2952",18167,"Eikendal Janina Unwooded Chardonnay 2015",0.408248290463863,"new"
"2953",18185,"Asara Vineyard Collection Shiraz 2012",11.7087937191418,"train"
"2954",18185,"Guardian Peak Cabernet Sauvignon 2016",6.14254674725234,"train"
"2955",18185,"Neil Ellis Sincerely Sauvignon Blanc",4.94688142686157,"train"
"2956",18185,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.49353076699749,"new"
"2957",18185,"Nitida Roxia Sauvignon Blanc 2016",2.96237777723884,"new"
"2958",18185,"Le Bonheur Prima 2013 unlabelled",2.95310839301129,"new"
"2959",18185,"Raka Spliced 2014",2.66742634442012,"new"
"2960",18185,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",2.48344473379123,"new"
"2961",18185,"Raka Sauvignon Blanc",2.42206040871775,"new"
"2962",18185,"Clos Malverne Shiraz 2014",2.10646240208437,"new"
"2963",18185,"Raka Sauvignon Blanc 2017",2.09368277488387,"new"
"2964",18185,"Phizante Kraal Sauvignon Blanc 2016",1.9162357474532,"new"
"2965",18253,"Leopards Leap Merlot 2016",9.60294887764175,"train"
"2966",18253,"Hacienda Malbec 2014",9.49446588620485,"train"
"2967",18253,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",5.76008406114152,"new"
"2968",18253,"Raka Spliced 2014",2.55182632567033,"new"
"2969",18253,"Nitida Roxia Sauvignon Blanc 2016",2.23751921417449,"new"
"2970",18253,"Raka Sauvignon Blanc",2.08983112813111,"new"
"2971",18253,"Raka Sauvignon Blanc 2016",2.0134200059864,"new"
"2972",18253,"La Couronne Dry Red Blend NV unlabelled",1.98627773753784,"new"
"2973",18253,"Le Bonheur Prima 2013 unlabelled",1.81470870183495,"new"
"2974",18253,"Buitenverwachting Buiten Blanc 2016",1.79097263740843,"new"
"2975",18253,"Phizante Kraal Sauvignon Blanc 2016",1.41083927711889,"new"
"2976",18253,"Thelema Mountain Red 2014",1.36815779242919,"new"
"2977",18292,"Le Bonheur Prima 2013 unlabelled",34.9657760190255,"train"
"2978",18292,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",13.7518860233901,"new"
"2979",18292,"Le Bonheur Tricorne 2012 unlabelled",13.1947311953146,"train"
"2980",18292,"Glen Carlou Haven Chardonnay 2014",8.27338060159975,"train"
"2981",18292,"Hemel en Aarde Ridge Private Bin Shiraz 2016",6.25136866419023,"train"
"2982",18292,"Nitida Roxia Sauvignon Blanc 2016",4.69969198474321,"new"
"2983",18292,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",3.48192337778909,"new"
"2984",18292,"Phizante Kraal Sauvignon Blanc 2016",3.36248462937548,"new"
"2985",18292,"Raka Spliced 2014",3.27868457428581,"new"
"2986",18292,"Clos Malverne Shiraz 2014",2.40612878246214,"new"
"2987",18292,"Asara Vineyard Collection Shiraz 2012",2.37983566980703,"new"
"2988",18292,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",2.33671663818767,"new"
"2989",18375,"Clos Malverne Shiraz 2014",13.7341171688712,"train"
"2990",18375,"Flagstone Dragon Tree Cape Blend 2014",11.4098915036716,"train"
"2991",18375,"Le Bonheur Prima 2013 unlabelled",4.2940693351174,"new"
"2992",18375,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",3.66472318609394,"new"
"2993",18375,"Raka Spliced 2014",2.08624077611345,"new"
"2994",18375,"Asara Vineyard Collection Shiraz 2012",1.88572569657305,"new"
"2995",18375,"Le Bonheur Tricorne 2012 unlabelled",1.64560672310919,"new"
"2996",18375,"Phizante Kraal Sauvignon Blanc 2016",1.6024068420643,"new"
"2997",18375,"Nitida Roxia Sauvignon Blanc 2016",1.57802944707397,"new"
"2998",18375,"Flagstone Treaty Tree Cabernet/Merlot/Malbec 2015",1.40824829046386,"new"
"2999",18375,"Neil Ellis Sincerely Shiraz 2016",1.3368484921765,"new"
"3000",18375,"Hoopenburg Bushvine Shiraz 2014",1.3120096817982,"new"
"3001",18400,"Nitida Roxia Sauvignon Blanc 2016",23.0604469521495,"train"
"3002",18400,"Glen Carlou Haven Chardonnay 2014",8.77724109410282,"train"
"3003",18400,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",5.2124076218573,"new"
"3004",18400,"Phizante Kraal Sauvignon Blanc 2016",4.45156018848543,"new"
"3005",18400,"Hoopenburg Bushvine Chenin Blanc 2016",4.3897514254708,"train"
"3006",18400,"Le Bonheur Prima 2013 unlabelled",4.3776265381028,"new"
"3007",18400,"Raka Spliced 2014",3.06728331774381,"new"
"3008",18400,"Round House Sauvignon Blanc 2017",2.82305856050747,"new"
"3009",18400,"Asara Vineyard Collection Shiraz 2012",2.36488384192609,"new"
"3010",18400,"Hacienda Malbec 2014",2.36344934295316,"new"
"3011",18400,"Raka Sauvignon Blanc",2.25894170467461,"new"
"3012",18400,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",2.03337984615319,"new"
"3013",18421,"Diemersdal Sauvignon Blanc 2017",8.40125075311018,"train"
"3014",18421,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",2.51597491397867,"new"
"3015",18421,"Buitenverwachting Buiten Blanc 2016",1.93862464478905,"new"
"3016",18421,"Guardian Peak Cabernet Sauvignon 2016",1.56066017177982,"new"
"3017",18421,"Saronsberg Provenance Shiraz 2015",1.45531474219885,"new"
"3018",18421,"Bouchard Finlayson Blanc De Mer 2015",1.06066017177982,"new"
"3019",18421,"Leopards Leap Merlot 2016",1.06066017177982,"new"
"3020",18421,"Phizante Kraal Sauvignon Blanc 2016",0.894427190999916,"new"
"3021",18421,"Raka Sauvignon Blanc",0.853553390593274,"new"
"3022",18421,"Nitida Roxia Sauvignon Blanc 2016",0.825178068509185,"new"
"3023",18421,"Round House Sauvignon Blanc 2017",0.825178068509185,"new"
"3024",18421,"Haute Cabriere Chardonnay/Pinot Noir 2016",0.800766986093232,"new"
"3025",18465,"Raka Sauvignon Blanc",19.1404263568356,"train"
"3026",18465,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",13.9190600474316,"train"
"3027",18465,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.68905923975936,"new"
"3028",18465,"Raka Spliced 2014",3.91800475865204,"new"
"3029",18465,"Cloof Dusty Road Merlot 2016",3.47003631464253,"new"
"3030",18465,"Buitenverwachting Buiten Blanc 2016",2.9599460895471,"new"
"3031",18465,"Nitida Roxia Sauvignon Blanc 2016",2.86400752261216,"new"
"3032",18465,"Glen Carlou Tortoise Hill Red",2.35105733204593,"train"
"3033",18465,"Hoopenburg Bushvine Shiraz 2014",2.14216777869984,"new"
"3034",18465,"Round House Shiraz 2015",2.04452314047478,"new"
"3035",18465,"O'Connell's Sauvignon Blanc 2016",1.8772088560542,"new"
"3036",18465,"Leopards Leap Merlot 2016",1.75099816957391,"new"
"3037",18488,"Le Bonheur Prima 2013 unlabelled",41.7798733524167,"train"
"3038",18488,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",14.3174738437509,"new"
"3039",18488,"Le Bonheur Tricorne 2012 unlabelled",6.86315690270015,"new"
"3040",18488,"Jordan Chameleon Sauvignon Blanc/Chardonnay 2016",4.64441799461997,"train"
"3041",18488,"Nitida Roxia Sauvignon Blanc 2016",4.24510281101298,"new"
"3042",18488,"Raka Spliced 2014",4.1195643832347,"new"
"3043",18488,"Flagstone Dragon Tree Cape Blend 2014",3.00961228474122,"new"
"3044",18488,"Phizante Kraal Sauvignon Blanc 2016",3.00813994033414,"new"
"3045",18488,"Jordan Chameleon Cabernet Sauvignon /Merlot 2014",2.92886901662352,"new"
"3046",18488,"Asara Vineyard Collection Shiraz 2012",2.44446521383187,"new"
"3047",18488,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",2.39933842526235,"new"
"3048",18488,"Glen Carlou Haven Chardonnay 2014",1.72025797226206,"new"
"3049",18519,"Rupert & Rothschild Classique 2014",0.408248290463863,"train"
"3050",18519,"Tokara Sauvignon Blanc",0.408248290463863,"new"
"3051",18519,"Warwick First Lady Cabernet Sauvignon",0.408248290463863,"new"
"3052",18519,"Saronsberg Provenance Shiraz 2015",0,"new"
"3053",18519,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",0,"new"
"3054",18519,"Paradyskloof Sauvignon Blanc 2016",0,"new"
"3055",18519,"Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)",0,"new"
"3056",18519,"Fleur du Cap Shiraz, Grenache, Cinsault 2015",0,"new"
"3057",18519,"Hoopenburg Bushvine Shiraz 2014",0,"new"
"3058",18519,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",0,"new"
"3059",18519,"Le Bonheur Prima 2013 unlabelled",0,"new"
"3060",18519,"Le Bonheur Tricorne 2012 unlabelled",0,"new"
"3061",18555,"Flagstone Treaty Tree Cabernet/Merlot/Malbec 2015",3.52360336211427,"train"
"3062",18555,"Raka Spliced 2014",1,"new"
"3063",18555,"Flagstone Dragon Tree Cape Blend 2014",0.908248290463863,"new"
"3064",18555,"Phizante Kraal Sauvignon Blanc 2016",0.761801681057137,"new"
"3065",18555,"Flagstone Truth Tree Pinotage",0.577350269189626,"train"
"3066",18555,"Clos Malverne Shiraz 2014",0.5,"new"
"3067",18555,"Phizante Kraal Chenin Blanc 2016",0.408248290463863,"new"
"3068",18555,"Du Toitskloof Sauvignon Blanc",0.408248290463863,"new"
"3069",18555,"Fleur du Cap Shiraz, Grenache, Cinsault 2015",0.353553390593274,"new"
"3070",18555,"Le Bonheur Prima 2013 unlabelled",0.353553390593274,"new"
"3071",18555,"Thelema Mountain Red 2014",0.353553390593274,"new"
"3072",18555,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",0.353553390593274,"new"
"3073",18732,"Nitida Roxia Sauvignon Blanc 2016",25.0724384170874,"train"
"3074",18732,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",23.162934785423,"train"
"3075",18732,"Raka Sauvignon Blanc",18.7554329843127,"train"
"3076",18732,"Le Bonheur Prima 2013 unlabelled",14.4625992936911,"new"
"3077",18732,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",12.6582110691772,"new"
"3078",18732,"Hacienda Malbec 2014",7.61064447725623,"train"
"3079",18732,"Raka Spliced 2014",7.27198939034989,"new"
"3080",18732,"Phizante Kraal Sauvignon Blanc 2016",6.14820667566852,"new"
"3081",18732,"Asara Vineyard Collection Shiraz 2012",4.48580037703569,"new"
"3082",18732,"Raka Sauvignon Blanc 2017",3.70102303351669,"new"
"3083",18732,"Buitenverwachting Buiten Blanc 2016",3.67681713258747,"new"
"3084",18732,"Le Bonheur Tricorne 2012 unlabelled",3.10646546572328,"new"
"3085",18825,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",17.9846086211168,"train"
"3086",18825,"Oude Werf Cabernet Sauvignon/Shiraz 2015",6.12175385266659,"train"
"3087",18825,"Cloof Dusty Road Merlot 2016",3.61832290659805,"new"
"3088",18825,"Round House Shiraz 2015",2.36303218218648,"new"
"3089",18825,"La Couronne Dry Red Blend NV unlabelled",2.10490290061165,"new"
"3090",18825,"Hoopenburg Bushvine Shiraz 2014",1.98138047543485,"new"
"3091",18825,"De Houtvat Cabernet Sauvignon unlabelled 2016",1.64500627928936,"new"
"3092",18825,"Raka Spliced 2014",1.55047681565195,"new"
"3093",18825,"O'Connell's Sauvignon Blanc 2016",1.48260533805553,"new"
"3094",18825,"Simonsig Adelberg Cabernet Merlot 2013",1.44835166914157,"new"
"3095",18825,"Le Bonheur Prima 2013 unlabelled",1.4309036597829,"new"
"3096",18825,"Fort Simon Fortress Hill Merlot unlabelled",1.40054788760929,"new"
"3097",18840,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",41.5994316420512,"train"
"3098",18840,"Raka Spliced 2014",31.5963406545803,"train"
"3099",18840,"Raka Sauvignon Blanc",25.4495610977615,"train"
"3100",18840,"Nitida Roxia Sauvignon Blanc 2016",9.79539874175716,"new"
"3101",18840,"Buitenverwachting Buiten Blanc 2016",7.4604860136596,"new"
"3102",18840,"Asara Vineyard Collection Shiraz 2012",5.64633307577983,"new"
"3103",18840,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",5.35259612723608,"new"
"3104",18840,"Le Bonheur Prima 2013 unlabelled",5.21210319300653,"new"
"3105",18840,"Phizante Kraal Sauvignon Blanc 2016",5.16788667255917,"new"
"3106",18840,"Thelema Mountain Red 2014",4.28621828051125,"new"
"3107",18840,"Leopards Leap Merlot 2016",4.26552004587624,"new"
"3108",18840,"Hacienda Malbec 2014",4.22746633676867,"new"
"3109",18886,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",12.5929347324716,"train"
"3110",18886,"Glen Carlou Haven Chardonnay 2014",8.35819478876799,"train"
"3111",18886,"Capaia One Flagship Red 2010",3.45005083134639,"train"
"3112",18886,"Nitida Roxia Sauvignon Blanc 2016",2.98416376371494,"new"
"3113",18886,"Le Bonheur Prima 2013 unlabelled",2.94461383621058,"new"
"3114",18886,"Cloof Dusty Road Merlot 2016",2.76986552918329,"new"
"3115",18886,"Kloovenburg Barrel Fermented Chardonnay 2015",2.56797734833593,"train"
"3116",18886,"Raka Spliced 2014",1.73945905215656,"new"
"3117",18886,"Totus Cabernet /Merlot 2015",1.64413702055863,"new"
"3118",18886,"Hoopenburg Bushvine Shiraz 2014",1.48559855965349,"new"
"3119",18886,"Hermanuspietersfontein Nr.3 Sauvignon Blanc 2015",1.4828944326835,"new"
"3120",18886,"Round House Shiraz 2015",1.48193384368149,"new"
"3121",18986,"Riebeek Pieter Cruythoff Brut",4.92437598671617,"train"
"3122",18986,"Raka Sauvignon Blanc 2016",1.11535507165041,"new"
"3123",18986,"Rooiberg Brut",0.707106781186547,"new"
"3124",18986,"Paradyskloof Sauvignon Blanc 2016",0.577350269189626,"new"
"3125",18986,"Kleine Zalze MCC Brut Non Vintage",0.577350269189626,"new"
"3126",18986,"Totus Cabernet /Merlot 2015",0.577350269189626,"new"
"3127",18986,"Steenberg Sparkling Sauvignon Blanc",0.577350269189626,"new"
"3128",18986,"Le Bonheur Tricorne 2012 unlabelled",0.5,"new"
"3129",18986,"La Couronne Chardonnay Unwooded 2016 unlabelled",0.5,"new"
"3130",18986,"Remhoogte Chenin Blanc 2016",0.5,"new"
"3131",18986,"Hacienda Malbec 2014",0.447213595499958,"new"
"3132",18986,"Ken Forrester Petit Pinotage",0.447213595499958,"new"
"3133",19076,"Hemel en Aarde Ridge Private Bin Shiraz 2016 unlabelled",13.1282696393962,"train"
"3134",19076,"Asara Vineyard Collection Shiraz 2012",11.5003288301192,"train"
"3135",19076,"Oude Werf Cabernet Sauvignon/Shiraz 2015",4.53584044316196,"train"
"3136",19076,"Raka Spliced 2014",3.31346909367601,"new"
"3137",19076,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",3.17404529522511,"new"
"3138",19076,"Cloof Dusty Road Merlot 2016",2.98627160676001,"new"
"3139",19076,"Le Bonheur Prima 2013 unlabelled",2.94442375536421,"new"
"3140",19076,"Nitida Roxia Sauvignon Blanc 2016",2.74258520355666,"new"
"3141",19076,"Hoopenburg Bushvine Shiraz 2014",2.36745364786733,"new"
"3142",19076,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",2.30645119555122,"new"
"3143",19076,"Simonsig Adelberg Cabernet Merlot 2013",2.14879365483344,"new"
"3144",19076,"Theuniskraal Prestige Red Blend 2015",1.92195846689155,"train"
"3145",19198,"Klein Steenberg Bordeaux Red 2013",8.40649991124403,"train"
"3146",19198,"Guardian Peak Cabernet Sauvignon 2016",5.77583356776582,"train"
"3147",19198,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",4.20246688574448,"new"
"3148",19198,"Moreson Miss Molly Bottle Fermented",1.94692342505868,"train"
"3149",19198,"Raka Sauvignon Blanc",1.83997179047659,"new"
"3150",19198,"Flagstone Truth Tree Pinotage 2015",1.76478431701175,"train"
"3151",19198,"Asara Vineyard Collection Shiraz 2012",1.713943706455,"new"
"3152",19198,"Le Bonheur Prima 2013 unlabelled",1.46769991420417,"new"
"3153",19198,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",1.43248766685163,"new"
"3154",19198,"Nitida Roxia Sauvignon Blanc 2016",1.25894170467461,"new"
"3155",19198,"Neil Ellis Sincerely Shiraz 2016",1.23588873009477,"new"
"3156",19198,"Saronsberg Provenance Shiraz 2015",1.21640607757672,"new"
"3157",19336,"Maison du Cap Mountain View Pinotage 2015",1.16978115661011,"train"
"3158",19336,"Pierre Jourdan Tranquille",0.761801681057137,"train"
"3159",19336,"Round House Sauvignon Blanc 2017",0.669781156610112,"new"
"3160",19336,"Paradyskloof Red Blend 2015",0.669781156610112,"new"
"3161",19336,"Round House Cinsault Rose",0.5,"new"
"3162",19336,"Special Cuvee Pinot Noir 2014 unlabelled (First Sighting)",0.408248290463863,"new"
"3163",19336,"Cloof The Very Sexy Shiraz 2014",0.408248290463863,"new"
"3164",19336,"Knorhoek Shiraz/Cabernet Franc/Cabernet Sauvignon 2015",0.353553390593274,"new"
"3165",19336,"Hoopenburg Bushvine Shiraz 2014",0.353553390593274,"new"
"3166",19336,"Asara Vineyard Collection Shiraz 2012",0.353553390593274,"new"
"3167",19336,"Waterford Pecan Stream Sauvignon Blanc 2016",0.353553390593274,"new"
"3168",19336,"Glen Carlou Haven Chardonnay 2014",0.316227766016838,"new"
"3169",19353,"Le Bonheur Prima 2013 unlabelled",28.9091228501727,"train"
"3170",19353,"Le Bonheur Cabernet Sauvignon 2014 unlabelled",11.0151298442202,"new"
"3171",19353,"Flagstone Dragon Tree Cape Blend 2014",8.26326891229047,"train"
"3172",19353,"Hoopenburg Bushvine Shiraz 2014",7.95946584520989,"train"
"3173",19353,"Klein Steenberg Bordeaux Red 2013",7.88403025574233,"train"
"3174",19353,"Le Bonheur Tricorne 2012 unlabelled",4.92321573616287,"new"
